comment,label
better than our school teacher,F
thank you mam for this amazing lecture,F
great,F
mam your voice is so nice,F
hi mam....there is no video of 9.3 .....,D
mam your teaching skill is amazing and amazing......,F
thanks mam,F
thanks mam,F
,I
thank you maam for your hard work and determination...jitnaaa thanks bolu utnaa kam hai.. you are superb,F
,I
"mam mujhe dukh hota hai si,ci ke questions ko dekhkar",F
mam aap 9.3 ka video nahi banaye hai plese bana dijie,D
i don't like the part simple interest and compound,F
"you are amazing mam ,may you live long and god bless you you are the best explainer of math for me .soo thank you so much mam",F
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#5. i have seen this lecture today. and you explain any concept in easy language, sir.18th november 2022",F
mam me,I
mam aapne 9.3 kyun nahi complete ki hai mam,D
m up board se hu,I
plz tell me,D
where is 9.3,D
thank you very much mam .,F
mam if i had watched your videos before then i never take tuition classes of mathematics you are far better than my paid tuition,F
mam i have to ask one doubt that is 9.3 is deleted from our sllybus ?,D
mam 100mcqs series main de bhi lelo,D
ma'am please make a video on basics of exercise 9.3 please.... please ma'am..,D
mam 9.3 ka video upload kariyeplz,D
because of you mam i am taking interest in math lots of love from lucknow,F
52:30 e= 2.71,I
42:51 mam mujhe iss type ke question dekh kar bukhar aa jata h,F
9.3 kahan hai ma'am .....pls pin the link of 9.3,D
43:00 simple interest compound interest mazedarr lagate hai mam,F
thankuu mam.......,F
thankyou so much ma'am. you are best.,F
thanku ma'am,F
ex 9.3 ma'am,D
best teacher,F
mam aap kitne ache tarike se phdati ho.mujhe aap bhot achi lgti hothanku so much mam for ur videosyou are the best teacher of minesuperb,F
nice mam,F
good teacher,F
hi,I
thanks mam,F
in solution of question 8 its x to the power minus 5 plus 1 so its minus 4 not minus 5,D
such a great teacher of maths . who made the toughest subject of the world the easiest one .,F
1 bhi to constant h na,D
vv,I
xv,I
saurabh kumar singh,I
good,F
your explaination way is bery good maam,F
thanks ma'am,F
mam please use black background,D
thank you mg everything was good,F
thank you madam ji,F
thanks for question 12 explanation,F
thanks mam for this explanation,F
44:42 log c kaiseee aa gayaa pls explain,D
mam your explanation is so best and makes the question so easiest for us thank you so much.,F
que 8 galt hai -5+1 = -5 ye line galt hai mam,D
you are great teacher,F
2023-24 students,I
mam ji namaste,I
2 ghante me 14 question,I
aisa ek jhapad marne ka dil bolta hai usko,I
"are bhai tu pehele apna thukka ko kam nigla kr ,,, padang se zyada toh uska he avaj ata hai tere mu se (irritating)..",I
mam you are great teacher,F
mam your q8 was wrong,D
nice miss jithank you so much,F
"maja aaya, ma'am",F
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#6.i have seen this lecture today. and you explain any concept in easy language, sir.19th november 2022",F
thankyou so much ma'am,F
mam apne ex 9.4 ka question 8 m mistake ki h answer glt h,D
question number 8 ka answer galat hai,D
mam in question no. 11 jo 5 wali property lagaii he integration ki us mein 4th wali property kyu nii lagayi kyuki expression tho kuch wasai bhi dekh raha tha na?????,D
question no.8 ka answer x-4 +y-4 =c aaega aapke x-5 kiya h,D
mam question no. 8 me x to tha power - 4 hoga,D
i understood mam,F
mam ques 13 has different answer in ncert book.maybe some typing error.,D
apko question no. tk yaad rhte h mam u r great,F
thanks mam. it help me a lot.,F
superb,F
mam log ki properties par video banaye plz,D
thanks a lot ma'am,F
mam your teaching style is awesome,F
good evening ma'am,I
ooo,I
good,F
thanks ma'am,F
"y' = 1st derivetive, y''= 2nd derivetive, y'''= 3rd derivetive",D
"ma, m i am very happy becaus",I
thank you mam,F
1:19:43 answer of homework question is 1648 /-,I
",",I
exactly mam you are amazing,F
thanku mam,F
mam aap bahut acche se explane krte ho,F
thnq,F
thanks a lot...,F
mam which chapters are most important for cuet test..?,D
i am a up board student but also read in english because this is best math class and best math teacher,F
"mam, your explanation is to be very clear...",F
bestest teacherrrrrrr i have ever seen,F
you are my lovely teacher,I
"#7. i have seen this lecture today. and you explain any concept in easy language, sir.20th november 2022",F
loved her way of teaching,F
y double dash = d^2y/dx^2y triple dash = d^3y/dx^3,D
thank you so much ma'am,F
mam aap aacha padate ho,F
all the concepts are always brushed up and the doubts are cleared completely when we enter this channel and watch the videos . thanks to the whole team of magnet brains,F
thanks mam it helps me a lot...,F
i think you are one of the best online maths tutor in you tube after rohit solanki sir of cbse classes.,F
hello mam i am of class 12th and i have medical science,I
thank you so much mam you are best teacher,F
gajab explanation mam,F
you are the best teacher in the world,F
i think all of you should use black screen because it will make our eye safe than white plsss mam,D
your teaching style is awesome mam..thanks a magnet brains,F
op lecture mam,F
thanks mam u r the best teacher,F
hello mam aap best teacher ho,I
hello mam aap best teacher ho,I
u are super mamthanku so much mam,F
you are best best best best best best best best best channel best teachers you great,F
,I
s s,I
please one time repaet,D
ok,I
hii mam you are brilliant,I
true -lin,I
on 36:03 can we write the f(sin x + cos y) like f(lemda sin x + lemda cos y) ???,D
thanks a lot magnet brains for giving us this teacher,F
commerce with math student here,I
hii mam you are too good,I
thanks mam,F
please make videos on 12th chemistry complete course please,D
all teachers of magnet brain amazing but 12th chemistry videos are not available,D
you are the best teacher because of you i got full marks in my exam,F
thanks mam,F
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#8. i have seen this lecture today. and you explain any concept in easy language, sir.21st november 2022",F
thank you mam,F
ca ka bhi course le k aa jao,D
thank you maam . before seeing your videos i was very poor in math .i always run to math but after seeing your video i love with math and i think if i see your video before i crack the jee .ur wonderful maam .................,F
such an awesome explanation by an awesome teacher .....thank you mam,F
thanks a lot ma'am i understand everything in very easy way whatever you have taught...and got highest marks....,F
"thank you ,mam . you teach us so well.",F
thanku so much mam,F
"thank you, shivani mam.",F
mam because of you i got highest marks in my preboard thanks a lot,F
tq mam badda wala,F
world best channel,F
thanks mam for ur class,F
that's really great mam thankyou so much,F
my live please,I
thank you so much ma'amfor such a fantastic teaching,F
mam your teaching best,F
very nice,F
this is amazing sir!!!hats off to u sir!!!!,F
hello mam happy republic day,I
ok p,I
good teaching mam,F
hlo,I
q5 done,D
7 question me mam tan ka integration log secx hota hai na,D
thanks ma'am,F
mam ye video helpful hai khas karke ex 9.5 bahot long solution hai phir bhi achhe se samajh aaya.,F
good. but not enmrous,F
i literally feel tired doing these many long ques ....but she is literally commendable hats of seriously!!!!!!!! her patience is on another level !!!!!!,F
,I
crystal clear,F
mam aapko question mai pta kaise lag reha ki hum xsquare lenge ya x,D
very clear conceptjust like wow,F
question no 5 ke liye aaye the lakin wo to mama homework de di hai yaar 1:20:43,D
1:20:16 ma'am question no 5 main hi doubt tha,D
(-x)=-x 23:40,D
all homework questions has done mam,I
thank you mam,F
thanks ma'am,F
hat's off to efforts by ma'am,F
mam aap merie school teacher hoti because aap bahut acche se explain krte ho,F
mam ab to mai integration man mai hi karne lagi hu think you so much mam,F
thanks miss jii,F
thank you mam,F
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#9. i have seen this lecture today. and you explain any concept in easy language, sir.23rd november 2022",F
you are best teacher of math,F
ma'am 5th question is done,D
apki understand karwane ki language baut achhi lgati hai mujhe !,F
u r very cute mam,I
mam plz tell question 5,D
hindi mandir,I
tq ma'm,F
ma'am q .10 to reduced syllabus h,D
mam you're so funny 59:49,F
mam q5 doubt h,D
thank you so so much mam you are great mam.....,F
question 5 done,D
8 th done mam,D
home work done mam,I
this class is amazing thanks ma'am jai hind,F
thanks mam,F
this is amazing class,F
nice explanation mam,F
thanks,F
.,I
hlo.. ma'am,I
ma'am todays math exam was easy,I
ma'am todays math exam was easy,I
nice explanation mam,F
hi,I
hi mam,I
thanks ma'amthanks magnet brains,F
awesome mam,F
thank you mam,F
maam when i solved in my way i am getting the value of c as 1/root2is it correct?,D
very nice explanation nam,F
ma'am ap kio megnat brain left kiya,I
thank you mam,F
thank you mem q17 me to mazza aa gya,F
mam aap garib bacho ki umid ho,F
wow mam aap bahut achha padhate hai,F
i have done all your homework.,I
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#10. i have seen this lecture today. and you explain any concept in easy language, sir.25th november 2022",F
shivani mam you are a very good teacher and your explanation is the best i have learned a lot in mathematics from you. i am a student of bihar board. and i am in 12th class. and i am reading from your magnet brain channel only. and i totally understand after reading from you. and i am also making notes of all the subjects.,F
thankyu ma'am,F
i wil definitely score best in my maths exam. thank u ma'am,F
formula [ special integration ]1. {dx/ x-a = a log | x - a/x+a | + c2.{ dx/ a-x = a log | a+x / a- x | + c3. {dx/ a+ b = 1/a tan~'x/a + c,D
tq ma'm,F
thank u so much mam!,F
thank you shivani mam. i am very happy to thank you that my syllabus is gonna finished soon.,F
all questions is clear thanks ma'am jai hind,F
thanks mamamazing,I
i have a dout,D
hello ma'am,I
done ques.14,I
hii how are you,I
ready to blast,I
good evening everyone,I
,I
,I
,I
thanku mam,F
thanks ma'amthanks magnet brains,F
mam aap ek dam gjb pdhate ho free hoke moj me mst,I
,I
thank you mam,F
hello mam,I
great,I
mam your math are very easy you are nice teacher of the world,I
,I
,I
,I
,I
,I
,I
mam jo topic 2022-23 m add hue h vo bhi krva do plzz,F
mam 2022-23 m jo topic add hue h vo krva do plzz,F
,I
thanku so much mam for amazing session,F
mam vector chp ki video lana please,F
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#11. i have seen this lecture today. and you explain any concept in easy language, sir.25th november 2022",F
,I
,I
ma'am aap first year ka math padhate hai bataie na,D
,I
mam aap nda ke classes bvhe start kar do,F
thank so much for the efforts and teaching just love it the way u recall every point and make it at the point to remember i just can do better from pasti just recommend this for the teaching method,F
thanks mam,F
mam you really increse my interest towards maths. i cant solveeevena single ques in maths. u teaches as well as. gives us tips and trics to understand and make ques frrom it . thanks a lot mam. love you always,F
your video really helpful for revision,F
ma'am you teach awesome,F
thanku mam,F
,I
tq mam ji,F
thankyou so much ma'am,F
"eagerly waiting for probability .... those who want the same , please hit the like button",F
mam plz btaiye ap live kab aati ho,D
so amazing this class jai hind,F
thank you so much mam,F
mam aap ko thank nahi lag rahi hai,I
,I
mam aap bhaut hi accha padhati hai target 70 marks in board examination mam,F
thanks ma'amthanks magnet brains,F
plz hlp me iam not good enough in maths tell me something how to do it,D
hi,I
questions 9 done,I
kya 2023 2024 session ka playlist milega,D
nice padha rahi hai mam,F
your teaching method is supbr......,F
thank you mam,F
thank you mam,F
,I
thanks for teaching,F
question no. 9 done mam,I
i keep watching 24/7 for solving the problem and i get intersted in watching you miss,I
thanks a lot ma'am... really you are the best teacher of maths,F
nice explanation....,F
"you are my crush, ma'am",I
thank you ma'am,F
,I
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#12. i have seen this lecture today. and you explain any concept in easy language, sir.25th november 2022",F
hjji,I
you are so great ma'am,F
are 10 11 and 12 deleted??,D
thank you so much mam,F
mam what is ilate rule,D
u are the best teacher ma'ami found many teachers but u are great,F
mam prob in ques no 9,D
"please find the general solution of the equation y""-5y'+6y=2e^x+6x-5.regards.please treat this as urgent.",D
mam classes 6pm ko hoti hai kya math 12 ki rooz,D
hiii mam,I
very good teacher,F
hlw,I
"eagerly waiting for probability ... those who want the same, please do comment...",F
thanks a lot!.....great explanation,F
mam thank you so much for this lecture,F
dedicated mam,I
2ydy/dx 39:45,D
mam what about question no.5 ........... you haven't solved ............,D
question no 5 ka solution,D
i have visited all channels for maths but you are the best mam,F
,I
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#13. i have seen this lecture today. and you explain any concept in easy language, sir.26th november 2022",F
thanks mam.......,F
thanku,F
hlw,I
gm,I
mam time pass mat kara karo jaldi jaldi bataya karo,F
you are great,F
thank you mam,F
thank you so much mam,F
a huge heartful thanks to u mam for this easiest explanation of chapter.........apke sath maths lgana is just like a wow......thank u so much ma'am,F
thank you so much ma'am well explained,F
hello mam,I
mam hindi me padha do,F
what a great explanation,F
mam is 17th question is out of syllabus ...that u didnt solved,D
excellent explaination,F
or ab ham ho gaye h khus saare doubts clear kar ke,I
wooooow,I
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#14. i have seen this lecture today. and you explain any concept in easy language, mam26th november 2022",F
excellent explained ma'am,F
mam urr too greatttbestest teacher of maths,F
mam next chap kb strt hogaa,D
mam integration ka mcq series please mam,F
mama samaj nahi ayaa,D
mam you are good,F
you are so great,F
thank you miss,F
hlw,I
hlo,I
maa'm aap bahut achcha padhate hair,F
one hour before exam,I
"question 3 me ek mistake hai,rest is correct",F
,I
thanks a lot ma'am,F
1:11:54,I
1:04:27,I
great explanationbest for revising whole concept. ......,F
thank you so much ma'am,F
you're beautiful,I
mam jo 2 ques h separable method m uska alg ans bhi ho skta h,D
mam apto super ho ekdam jhakas sabse upar,I
mam you are an amazing teacher..you have made class 12th maths so easy,F
"good evening..sharma mam...good explanation...koi nahi hai, aap logo k takkar me..",F
"mam,new session start karwa dijiye",F
mam starting k chapters ki ncert questions bhi start krao 2022-23 batch k liye,F
wow mam you're just amazing and hard working ... you will be the dominating maths teacher on you tube soon,F
awesome ma'am ji,F
thank mam it is very helpful,F
thanks mam,F
thank you so much mam you are the best teacher,F
ma'am you are world's most hardworking teacher,F
nice work you are doing,F
sir this is my humble request please start computer subject also in class 7,F
kya mcq question 15 hi bhut h 50 kyo nahi karvti ho,D
mam chapter ke test paper leke aayiee plz self evaluation ho jata hai plz ma'am,F
mam kiya app korean language ke class ses karwa n ke li ye kah sak thi h please please mam,F
nice mam,F
d,D
0,I
4,I
2,I
amazing session mam,F
yes,I
2:04:26,I
1:37:36,I
ma'am app itni achhi kese padha lete ho,D
mam i have one questionncert and pyq sa board clear ho jaya ga please answer,D
mam bahut lengthy lagte hai aapke questions,F
"mam,new session kab start hoga",F
sci walo ki maths easy hoti h bio se to yr,I
hii mam,I
,I
"i would appreciate it if you could provide me with all powerpoint files containing previous questions that have been discussed here. is it possible to obtain them?""",D
mam remaining chapters ke previous year questions kbb tkk krvaaoge?,D
thanku so much mam...your videos are like saviour for us even each and every video of magnet brains . i really appreciate the efforts of magnet brains of providing us free education,F
,I
superb mam,F
,I
got full marks,I
first,I
after 12 magnet brains offer classes for commerce???,D
ma naya hu,I
mam,I
mam i will try to do my best,F
thankyou soo much mam sare doubt ccl ho gye,F
mam you are teacher i ever seen,F
ok ji,I
amazing lecture,F
,I
best for lmr.... all concepts are to the pointthanq ma'am,F
perfect lecture well done mam..,F
algebra complete,I
a+ b kar do mam,D
log y - log x = log c. answer,D
homogeneous main y = vx rakhate hai,D
ha,I
thank u mam . there is a need for your support,F
thank you mam pure paper me es topic se itne jyada questions aaye the aur sare jo aapne kraye ussi me se aaye the,F
done,I
thank you ma'am for this wonderful explanation,F
thank you very much ma'am,F
1:28:26,I
again thank you so much ma'am and whole team of magnet brains,F
"22 ) order 1 ,degree 1",D
mam sum no 3 ka mera answer 1-log y/x =yc,D
"11) order 1 ,degree 1",D
22- order -1degree -n.d,D
order 1 and degree 1 . nachooooooooooooooooooooooooooooooo,D
que 11 .59:28 order 1 and degree 1 .,D
40:08 threee arbitrary const,D
thanks,F
thanks,F
,I
superb session mam,F
q11 = order =1 and degree = 1,D
,I
maam me bihar board se hu or aapka pichhle saal ka video dekh raha hu too es saal bhi new videos aa rahi hai,D
easy peasy for science students ( pcm ),I
thanks mam,F
nice,I
thanks so much ma'am,F
really helpful,F
saurabh singh,I
world best math mam,F
,I
thanks ma'am,F
mam physics m to hmne area ko vector quantity padha h...,D
from starting to ending ur energy level is same...such a gr8 teacher,F
ma'am app se padhai kr ke toppr krenge,F
thank you so much ma'am,F
thank from assam,F
you are so beautifull,I
great work mam fabulous,F
thank you mam,F
at last i come to magnet brains to complete my syllabus ... thank u magnet brain,F
29 oct 2023thnku mam,F
u r the best,F
great,F
,I
this platform and all teachers of mb are blessings,F
magnet has always been my saviour since 2 years,F
thanku magnet brains 's,F
l mn =1 boards mai aata h kyy prove krne k liye???,D
thank you so much ma'am for your nice explanation,F
hii,I
thank you mam .. my concept is clear,F
how d is parallel,D
magnet brains please aap log bsc ke mathematics ka bhi video banaiye na please,F
thank you for your help mam.,F
this vedio is the greatest gift for commerce student because of the terms are new and how you give the explanation was completed outstanding,F
thank you,F
hare krishna mam,I
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#1. i have seen this lecture today. and you explain any concept in easy language, sir.29th november 2022",F
thank you,F
hare krishna mam,I
area is a vector quantity,D
"kitne pyare ho mam aapi""m belonging from commerce stream",I
"i have no words to say of your explanation ,because you are the most talented and best mam for me",F
thank you so much ma'am,F
my favorite mam,F
thank you so much ma'am for your amazing explaination and guidance,F
very eassy,F
very nice mam,F
ever seen,F
best...,F
super mam,F
today is exam and i'm watching this,I
really mb is the best educational platform,F
mam screen shot ke liye thoda time dijie plsee...,F
no 1 learning plateform become magnet brain after 4 years,F
such a nice explanation.. how she did it.... mam u r the best....,F
mam u teach fabulous,F
55:47 mam agar position vector nahi de rakha ho to jab direction ratios kya hoga ya hoga hi nahii,D
awesome mam,F
thank you so much mam you are the best teacher and i am completely dependent on you for my term 2 exams.,F
mam jo upar lga hota hai sign uski direction toh ni change krni ya karni hai,D
hello,I
thank you so much ma'am for this tremendous explanation. i am so thankful to you and magnet brains team for providing us quality of education.,F
thanks maaam for thiss,F
thanku so much mam plz make doubt videos of the chapter differential equations.,F
thanku so much mam . i can understand very easily this chapter. you are the best teacher of mathematics,F
mam your explanation is very easy in math,F
best platform for any subject in india,F
"yaar ek baat to manni padegi, chahe koi bhi chapter me kitni baar read kar lu par jab me use magnet brain pe padta hu to har baar kuch naya sikhne ko milta h.this is amazing platform",F
thanks alot mam you are the best maths teacher,F
thank you very much mamyou are a blessing for many students.,F
tq so much mam,F
marget brain very nice teacher in the india,I
hii,I
hi,I
magnet brains has a big role in my report card,F
accha samaj aaya,F
thanks mam ................................................ ... ..,F
thanks a lot mam,F
you are great,F
thank you mam,F
miter matlab time,D
10.5 or 10.6 ka lecture kha hai,D
thanks mam,F
thankyou mam for such a understanding video,F
mam bahut sandar chapter tha usme aapka explantation star tha star,F
"#2. i have seen this lecture today. and you explain any concept in easy language, sir.29th november 2022",F
hare krishna mammam ek doubt tha agar question mein 16ampere aa gaya toh ise hum vector kahenge na kyunki ampere is a si unit of currect and current ki direction fixed hoti hai....,D
thank you so much mam,F
hare krishna mam,I
thank you so much ma'am for your amazing explaination and guidance,F
who is study for exam taday,I
"because of magnet brains and it's amazing teacher ,i am able to understand mathematics so easy and crystal clear. thank you so much ma'am and whole team of magnet brains",F
,I
very good concept clear mam,F
thank you mam,F
thanks mamu teach very well,F
nice,F
,I
hi,I
nice lecture mami started this session of this class and i got cleared all my basic amd doughtfull doughts .,F
finally today [1 august.thursday. 2024] complete with this video and chepter,F
thanks mam,F
rectangular components,I
thanks you mam,F
component of a vector all called a unit vector,D
scalar components are also termed as...... rectangular components ...,D
amazing,F
thanks you so much,F
saurabh singh,I
thanks ma'am,F
"1:7:43 = x; y; z, are also known as rectangular component",D
scalar component are also termed as rectangular components,D
other name of scalar component is rectangular components,D
scalar components are also called rectangular components,D
mam may arts student hu,I
rectangular component,D
rectangular components,D
thank you mam,F
thank you so much ma'am,F
very nice mam,F
scalar components=rectangular components,D
thank you so much mam for your efforts,F
thank you mam for this amazing lecture,F
direction ratio,I
rectangular components,D
mam are u married?,I
great,F
thanku so much mam,F
scalar component also called rectangular components,D
thanks a lot magnet brains for helping us at every phase,F
mam hindi me padha do,F
mam hindi me padha do,F
scalar components is also known as rectangular components,D
scalar component is also known as rectangle component,D
rectangular components,D
,I
thk u,F
thank you for this,F
this chapter was difficult to me but after watching this video my all concepts are clear....thank you so much mam,F
"x,y and z are also termed as rectangular component",D
scalar component also called as rectangular component,D
very good explanation thanks mam,F
thank you so much mam,F
hare krishna mam,I
mam you are amazing i really like your teaching style... but mam please give us a chance to take screenshots so that we can also make notes from your videos...,F
scalar components are also known as rectangular components.,D
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
#3. i have seen this lecture today. and you explain any concept in easy language.30th november 2022,F
scalar components are also known as rectangular component,D
scalar components are also known as rectangular components,D
scalar components are known as rectangular components also,D
scalar / direction ration,D
thank you mam for clearing all my doubts,F
thank you so much ma'am for your amazing explaination and guidance,F
thank you so much ma'am,F
"sometimes x,y,z are also termed as ""rectangular components"".",D
maths plz decrease time limit of the video,F
dot,I
mam is putting a lot of efforts that really impressive we need to support her,F
scaler components 2nd name is rectangular,D
really good explanation mam you are so great,F
love you sooooo much mam ....you are my angle,I
thank you mam ....for your efforts,F
thanks mam,F
scalar components are also termed as rectangular component .,D
nice,F
tq mam for making this concept crystal clear,F
mam vocabulary hindi and english dono mein likha karo,F
mam aap bahut aacha explain karte ho mai up board ka student hu aur apki class mujhe bahut acchi lagti hai,F
thanx a lot mam,F
rectangular components,D
somtimes scalar components are also termed as rectangular components,D
very nice mam,F
legends are those who come in comment section to find another name of scalar vector,I
rectangular components,D
scalar components is also called rectangular components,D
you are my fav,I
thank you so much shivani mam.,F
,I
"superb, really you are such an amazing teacher, , and your teaching style tooo , thanku mam for making concept of this chapter.... so easy,..... for us",F
rectangular components,D
thanku so much mam,F
ma'am you are amazing full ncert explain ki h apne this is nice thing ma'am thank you,F
scalar component is also known as rectangular component.,D
mam you are best,F
thanks you so much,F
"*mam you are awesome and ur teaching style are also fabulous,and due to your teaching style i share this channel to all my friends and my friends say to be that thanks for providing (sharing)this channel *",F
thak you sooo much for very clear explanation maam,F
nice teacher..,F
best maths teacher,F
mam you are very very amazing teacher,F
mam videos plz 1 hour ki banya kigiya,F
mama aap concept ka saath saath ncert ka question bhi lagbate chale jiss sa humari practice hand to hand hojayge hum phale concept feer question duble duble mahanat karni padti hi aap us conept ka question jobhi 2. 4 hai vo karva dai plz,F
mam next lec kb aaegaa,D
scalar components also known as rectangular components,D
ma'am you are amazing...,F
"mam u r such an amazing teacher who clear all my concept easily.,..thank you ma'am",F
hlo,I
village mam,I
very un beauty mam black colour,I
mera vote bjp hai,I
vote for congress,I
,I
2024 ke student's----------->,I
mam,I
you are absolutely brilliant teacher,F
thanks ma'am,F
mam last question 19th ka answer book me option (c) diya h,D
option dis correct in my book ........mam......and thank you for best teaching,D
thank you mam,F
thank you so much ma'am,F
in q 17 how to take directions in triangle?,D
thank you ma'am,F
mam q. 13 me root 36 ko +6 aur -6 kyu nahi likha,D
mind blowing explanation,F
hats off to you ma'am for this infinity times of greatest explanation,F
thankyou so much mam this amazing lecture,F
"words can not describe my gratitude towards you mam , blessed to have you as my tchr",F
super,F
1:07:11 pause,I
mast padhate h mam,F
mam you teach very well,F
good morning sir,I
thank you i really enjoyed this lecture,F
,I
,I
you are the best teacher in the world.,F
osm man,I
madam.. sum no.19option d. ans in the bookis the answer wrong there????,D
mam section formula mein diagram jrori hota hai kya,D
mam you are my fav teacher humne pure saal aapse hi maths padhke mujhe maths aai mam tq,F
"dc,s _2\u221a36, _4/36, 4/36",D
tq mam.... u r phenomenal,F
thanku mam,F
ma'am in 15qn is it necessary to draw pictures while doing questions?,D
thanks so much mam,F
thank you so much mam,F
hare krishna mam,I
,I
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#4. i have seen this lecture today. and you explain any concept in easy language, sir.1st december 2022",F
thank you so much ma'am for your amazing explaination and guidance,F
mam your video is ossum,F
mathematics ke best teachers very very thank you maim,F
chu,I
thanks from heart for such wonderful explanation,F
mam u r mind-blowing.....i wish ki aap meri school teacher hote,F
best explanation ever.,F
"a= 2,-3,4b=-4,6,-8direction ratioquestion number 11.",D
"mam because of your amazing talent of teaching, i am able to do these questions faster than you,thanks you mam",F
thanq for clearing all the doubts,F
mam ame bhaut acche se samajh aa raha hai thanks ma'am ji,F
ma'am what did you said at 1:16:32,D
thanks ma'am helps me a lot ...,F
,I
thanks shiwani mam for this wonderful explanation & your teaching method is great,F
thank you mam,F
,I
best channel for self study,F
thanku mam for clearing problems,F
hello,I
very very nice explanation mam,F
thanks mam for exclusive leacture,F
mam your explanation is too good and i regularly follow your videos your explanation helps me a lot to build my concepts thank u so much mam,F
thank you mam,F
thank you so much mam,F
thanks for clearing our doubts.,F
aap bohot acha sekha te ho mam,F
thanks mam,F
thanks,F
mam you are making easyvector algebra,F
mam 11th class lete ho kya aap??,D
,I
thank you mam,F
very nice,F
thanks mam,F
03/08/2024. friday.,F
thanks mam,F
theta not defineddot product is 0,D
yes vector addition is commutative,D
90,D
not defined,D
i come again before exam,F
at 1:52:46 cos (theeta) kaha gaya?,D
a.b=0 and theta=undefined,D
thanks ma'am,F
thita is notdefined a. b =0,D
. product 0 aur thetha not defind,D
1:7:37 theta is not defined and a . b is zero,D
one of the best teacher of math,F
mam you are the best teacher,F
ma'am you're the best,F
yes vector addition is commutative,D
thank you mam,F
answer of homework question is not define,D
thank you ma'am,F
theta = min-0 and max--180and a . b =0,D
theta will be not defined in tht case nd dot product will be 0,D
the world best teacher of mathematicsno words to say,F
1:07:26 =0(a.b)=1edit- theta will be not definedand a.b= 0,D
,I
mam why we take in this chapter cosine,D
homeworkif a vector =0 and b vector =0 then theta will be zeroand product of a vector b vector will be zero,D
angle not defineda vector dot b vector= 0,D
1:51:07 maam can you please explain after applying cauchy schwartz inequality how next proccess done ?? i am little bit confuse.,D
maaam itna accha na padhao ki din bhar maths he padhte rahee,I
thankyou mam,F
39:43 yes scalr addn is commutative,D
yup are the best mam,F
,I
thitha not defined but a.b is zero.,D
mam introduction vedio ka time duration ko manage karke banaiyeplzz,F
hw tita = 90 a.b vector = 0,D
40:13 yes commutative hota h,D
thanks mam.your teaching is wow,F
theta = 0 degreea.b = 1,D
i am watching 2 days before my maths board exam,F
mam mutually perpendicular ma hamrmesa 0 hogo ku ki is ma cos 0 0 hoga or us k jo bhi multiple hoga vo 0 hogo,D
theta not definea.b=0,D
mam you are best teacher of my life,F
theta not defined and dot product zero hoga,D
mam apka no. chiye tha / apka no. mil skta h,D
mam ur teaching skills r outstanding,F
not defined,D
ma'am is cauchy swarz inequality included in our this yr syllabus....???,D
1:41:00 wale question mai hm case 2 mai less than or more than bhi to prove kr skte h?,D
1:10:17 theta is not defined and dot product is zero,D
mam a vector. b vector =0 and dhita =not define,D
01:07:30 yes mam theta will not defined and value of it is 0.,D
thank you,F
hare krishna mam,I
39:24 yes mam vector addition is also follows comutative law.,D
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
#5. i have seen this lecture today. and you explain any concept in easy language.3rd december 2022,F
theta=90 and a.b =0,D
"if either a vector or b vector is zero vectorthen,angel is not definedanda vector dot b vector is zero",D
yes vector addition is commutative,D
mam next year maine ca foundation ka exam dena haiplease mb start ca course also,F
mami am commerce student with math,I
thank you so much ma'am for your amazing explaination and guidance,F
if a vector is 0 or b vector is 0 so the a.b vector will also be zero and angle will be 180,D
thetha will be zero and dot will be one,D
thankyou so much mam,F
mam not define,D
