comment,label
thank you mam,F
thanku thanku mam,F
,I
*skeleton is dancing here*3:47,I
is chapter ke kitne videos hai?,D
i watch all parts of this chapter and made notes as well and i got 1st position in the biology of this chapter,F
dn dna dn dn,I
this is very helpful for class 10th,F
,I
nice m'am very useful,F
nice mam,F
thanks mam for sharing knowledge,F
done dna done,I
best teaching,F
"mam please, also make a vdo on class 12 biology",F
thanks mam,F
amazing teacher thank u so much mam :)),F
,I
mam you are the best and you are so funny,F
this video is also helpful for 10th wbbse thank you so much ma'am,F
nice video mam amazing,F
thanks mam,F
thanks your video's help a lot and plz make more video for 11th student's,F
3 view,I
hi,I
mam 10 ko v padhanaa h,F
mam kya aap 10th class bhul gyi,D
mam why locomotion is required,D
if nails and hairs are dead then how they grow?,D
i read in class 5,I
thank you so much ma'am,F
9:20 kudwane marwane me,I
mam please iske ncert questions ka video upload kr do,F
hello mam i am a fan of you from class 7,I
thank you so much mam,F
ma'am bht dair lagati hain,F
i want to ask for the playlist of locomotion and movement?,D
class 5,I
nice explantation mam,F
thank you so much teacher you are best teacher,F
soo sweet and lovely mam,I
but mam inthe skull we have 22 bones but you say it was 29,D
thank you so much mam aapke itne aache padhane se mera army nursing assistant exam clear hogaya really thank you,F
thanks you ma'am you teach so good thanks,F
sphenoid bone ek he hota hai wo v ek he side mai kya ??,D
kaun kaun manta hai ki ma papa ke charno me surag hai,I
i am youtuber,I
mam u teach very well .i like to study from you,F
thanks u mam,F
"8:23 , mam phir jo hairs mein split ends ho jata hai , vo kaise hota h , agar hairs dead cells hain to ??",D
learning best,F
notes bhi provide kariye maim,F
keep it up,F
u r great man really,I
please kam bola karay,F
mam says hadda,I
lovely,F
-cartillage is not actually soft.!!,D
its wrong mam there are 22 bones in skull and 33 bones in vertebral column... whats wrong with you,D
ma'am you are best teacherthanks for explanation,F
good lekture,F
mam,I
good explain,F
you are great,F
nice video mam,F
mam skull having 22 bones,D
madam very beautiful,I
sun of magnet brain,I
mam you are rock i enjoy the best video,F
thank you mam,F
mam hum nails cut kr tay ha pain q ni oya,D
congrats. mb. 49.3,I
2:38 is,D
"aapko pta hai mam aap na, bahut cute ho aur aapke expresion ekdam kamal ke hai.",I
thanks mam aap bhut accha pdhati h,F
i am zaibullah from pak dear mam vertebral column 33 bones not26,D
r,I
hello i am of 4th class anyone else of class4,I
hlo mam 13 august ko mera bpt exam h kon se chapter focus karo please mam reply,D
wow mam your teaching way is very nice,F
thku so much mam,F
may allah give more power to your pen,I
mam class 5th science the skeleton and muscular system padhaiye na plz,F
ap black colour ki skin pe padhai ye....mam,I
i'll try to share your channel all over the world,I
love you so much sir /ma'am,I
you are my cuty and fevreat teacher,I
skull has 22 bones,D
you deserve more mam......how you are teaching that is excellent,F
"madam g ,i like your videos you teach well",F
u r my favourite teacher,F
mam your way of teaching is very amazing and you teach anything step by step thank you very much mam,F
ma'am thanks,F
ma'am hair dead cell se bane hote h to growth kaise karte h,D
nice video mam,F
bone marrow me stem cells hoti hai mam na jo t-lymphocytes banati hai kya????,D
aap mere best teacher hai,F
nice,F
amazing class,F
just chill,I
hello mam whats going up,I
hy i am in class 10anybody here in class 10,I
waoo,I
super,I
hello ma'am today are amazing class,F
mam metopic suture fuses at the age of 8 months not in years,D
ma'am.god bless you,I
thank you,F
made a video for important chapters for neet mam. i study about this chapters,F
i am in 8 th standard but l saw your video.l understand your video. my dream is made doctor in my life. thanks for help mam,F
mam nots,F
please take class 12 also plss,F
mam your teacher way is very nice i like your teaching way thanks mam to your magnet brains team for providing us free education,F
mam ager baby ko oilse sar par malish na kare to kya hota hai ?,D
thanks mam for give me free education,F
madam ap pura chapater 1 lecture me padao na,F
thank you so much mam.,F
mam ye tgt biology k lie more than enough hai ..ya aur aage bhi padhna hoga ? plz reply,D
best biology teacher,F
love you mam,I
thank you mam,F
explaination best,F
best teacher,F
mam app doctor ho...bhout acha padhtay ho app thanku so much,F
oo mam aap too bohott saheee padhatee hoo yaaar,F
thank u mam you teach very well,F
good morning mam,I
aap cg se h kya mam?,I
"thank you man, your vdo is very helpful for my studies. you are teaching best, i am always thankfull to you.",F
you are so sweet mam,I
nice video,F
mam you are brilliant teacher,F
best biology teacher at youtube,F
hi,I
hi,I
,I
she is lefthandy,I
thank you so much ma'am it was very clear explanation,F
,I
this is very nice platform for students,F
22:50 start,I
thank you so much teacher you are best teacher of bio i more like your lecture i'm from pakistan and i enjoy with u always you are best kind person teacher again thank you may allah give you long life in the world.,F
teacher ear ka large bone konsa h?,D
thanks mam,F
"mam u r dam gorgeous ...ahh ur teaching skills , the way of explaining and i never get bore after watching ur long lectures ...you make us understand each and every thing very briefly ..and ur examples (sonu baya) .... thank you so much mam for every thing u did for usby the waysonu baya be like ...hamasha mera hi dimag kharab ku ho jata hai",F
you are best biology teacher mam,F
nice ma'am,F
mam,I
super class,F
thanku mam,F
veerryy nice video mam ur teaching style is awesome mast,F
mam you teach very well,F
thank u so much mam for helping for my education,F
my school mam are said there are 33 bone present in the vertebral column but you are said there are 26 bone present in the vertebral column what i do mam,D
so good mam,F
i am from pakistan . par m parta indian teacher see padta ho,I
the way of teaching wonderful,F
u teaching so super duper,F
nice mam,F
thank you so much mam.,F
i love you mem,F
popat ji (tarakehta ka ulta chasma) ka curve kaisa hai,D
you are the best,F
you are best teacher of biology.,F
you are best teacher of biology.,F
thank you so much mam.,F
thank you ma'am aap bhut acha padha te ho,F
thank you mam,F
osm video,F
gudakna,I
nice,F
u r really creative,F
bio ko mam aap interesting subject banaa dhetaye ho mam aap op,F
u are the grate mam,F
thnx mam,F
thks mamit helps me alot,F
this channel really gives awsm teaching but i don't know why the views are so less in number,F
ma'amkyphosis kaise ho jaata hai?thoracic pe kis chiz ki kami ho jaati h.. plzz ma'am reply,D
,I
nice video... very helpful,F
gudliyo bolte hai mam crawling ko,D
yes mam bahut badhiya,F
"mam, can u talk marathi language",D
you are the best and energetic teacher i am always ready to watch your video any time it doesn't feel us boaring,F
education top,F
wow mam acha pdha rhi h ap,F
nice mam,F
,I
good teacher,F
,I
thanku ma'am,F
can i qualify the neet examination because i want to become a doctor,D
thank you best teacher,F
i am big fan of you you are great,F
madam i am from pakistan but i like the you teach us amazing no words to describe the way you had teach,F
u are excellent mam,F
thank you so much mam,F
,I
giving lot of informationthanks mamfrom kashmir,F
best teacher of biology,F
best explanation,F
thankyou for this entire video great education is provided by yours .....,F
thank you so much mam.,F
thank you so much mam.,F
love uu mam... thank you so much,F
how is it gone to be. 37 ribs. i think they should be 47,D
thank you mam,F
nice explanation mam... toooooooo good,F
"mam i am very thankful to you for giving me this free and best knowledge, i see all your video .",F
mam i watch your all videos and now i am very good at biology thank you very much mam,F
,I
hello,I
blackdarts esports (youtube channel)----------------------------------------------- let's change the history of indian gaming participate in gaming tournament > win 5000,I
,I
hlo guys,I
mam but clavicle is not f - shaped bone it is s - shape bone,D
full bakwas teacher,F
my aim is to becomea a doctor,I
student from pakistan thnks mam,F
thanks mam,F
thank you mam,F
maam aap log saaf saaf likha karo janab nahin deta,D
maim mujhe neet me 720 me 720 lana h taake interview me pucha jae ke apne taiyari kaha se ki to me proud se bolu ki magnet brain se supra tivari maim se neet ki taiyari ki h .,F
maine 10th ka bio aaphi se padha tha,F
thanks mame so much you are great teacher,F
iam veery lucky thanks mam,F
thank you so much ma'am,F
thank you for helping in my studies,F
i am a student of icse board class 9th and more than half of this lecture is useful for me..,F
maam it is difficult to find shall you create its playlist,D
mam i am from nepal,F
thanks you are really great teacher,F
i am a hindi midium student but i saw your teaching style is very beautiful bole to aap expert ho mam thanks,F
thanks magnet brainsjai hind,F
ma'am... aap kyu chle gye... aap aa jao...,D
mam palhi baar aap kuch dusara bolte ho aur dusri baar kuch dusara,D
arre bapare..mam sorry... mai to aapko dekne ke liye chanal dekha .. butaapse bi jyada muje aapka explains accha laaga ... tqqqq so much mam,F
ma'am pls send me the link of hip joint and knee jointi'm not getting this topic in your site,D
are ma'am bawaaal padhaya hai aapne to ..... bilkul yaad ho gaya on the spot... thanku for such an amazing video and please make more of them...,F
thank you mam,F
mam aapki video behtarin hai,F
kya floating ribs bhi false ribs me aati hai,D
mam thank u so so so much itna easy way m smjhya sb clear hua mam plz continue,F
mam please hd nhi dikra hai diagram,F
super lecture dear ma'am,F
mam you are wonderrrrrrrfullllll,F
super lecture dear ma'am,F
left handed people are kinda different,I
mam u are toooooooo intelligent teacher of biology.... amazing video mam ... thanks mam for making it... i understand pelvic girdle and pectoral girdle...,F
,I
tq mam,F
mam limb and bones topic video plz,D
mam har chapter ka ek full video me cover kijiye,D
thank y mam,F
miss,I
hiiii,I
thank you mam best teacher of bio,F
best bio teacher ever,F
very nice session mam,F
any army,I
thnku mam,F
thank you so much mam.,F
thank you mam,F
,I
your explanation is superb and amazing,F
go a head mam geee,F
nice video mam....,F
"please respect teachers guyz,",F
hello,I
jaldi be,I
start kar,I
thank you so much from pakistan i like your lecture,F
thank you mam you are my favourite bio teacher,F
mam you are best teacher of biology,F
best teacher of bio,F
thanks,F
mam u are the queen of biology ...i can't explain u in words ....magnet brians is the best channel ...where we can learn each and every thing very briefly and free of cost .. without getting bore ....thanks a lot mam for ur hard work and make us understand ....thanks for every thing,F
thank you very much mam,F
best explanation ma'am.. hats off to ur knowledge n ur way!,F
,I
medam hip joint..,D
super video nice,F
nice motivation at last mam thanks of you,F
greater explain mam,F
thank you mam,F
thank you mam,F
mam i am really thankful to you ..,F
great mam nice explanation mam....i really like it....,F
maine apne friends log se bhi channel subscribe kar wa diya,F
ma'am one day mein konsa subject kitna padhe?? plz reply,D
thanku mam you works hard only aaphi se mujhe biology samajh aati hai,F
hii sapna,I
,I
go to unacademy,I
hlo mam,I
had kardi mam,I
,I
queen of biology,F
koncham koncham sounds like telugu language.,I
honey me kon swim karta hai mam,D
"plz mam , we want a proper playlist for class 12 # support and moment ....",D
mam sockets. kya h?,D
thank you,F
best teacher app enjoy karke teaching kartehe,F
identify the type of joint found in wrist?,D
excellent teaching,F
thanks u mam,F
mam that's lecture is just,I
i like your teaching tx mam i understand this chapter,F
tarsal 7 hoti hai total tarsal 14 hoti hai,D
mam your contents are so much helpful. it helps me lot for my concept building. thank you so much mam. god bless u grow on,F
rrr,I
queen of biology.,F
thank you so much mam.,F
wow,F
thanks,F
congratulations @magnetbrains for achieving 7 million subscribers in your channel .#your supporter and student,F
nice explaination mam,F
mam your teaching style is amazing,F
ap bhadiya padate ho,F
thanks maam,F
thank you mam,F
thank you so much mama,F
splendid,F
mam plz ek question answer karen. radius and ulna wrist ke kitne bones ke sath joint banati hain?,D
,I
you are the best teacher of biology,F
thnkuu mam,F
super........ ....,F
thanks ma'am for the video.,F
nice video ma'am,F
nice explanation mam.... thanks mam for making this video....,F
mam you are best,F
i see your lacture from pakistan,I
mam 11th ki chemistry ki classes kyu nhi aa rhi,D
ha mam,I
good teacher,F
itna feel hi nahi ha lik ein the tenia an ritu mam,I
muscular dystrophy is not autoimmune disease it's a genetic disorder,F
app bahetreen ho,F
sachhi mam app kamal hi hi mtlb ek dam alag ho app hm bolsakte hn such a great teacher in my life,F
i am from pakistan and i read in class tenth but i watched indian academies leacture,I
boht hi mst padhyi h aap medam sach me seedha mind me jake fit hua,F
mam esame etana deep me padhane ke jarurat hai kya,D
thank you ma'am tatany aab samjh aaya,F
thank you so much mam.,F
you are best teacher of biology.,F
you are really awesome,F
thank you so much mam,F
mam tetanus ka injection toh iron lgne me lgta h???,D
u r my fav teacher mamlove u,F
thank you mam,F
nice video and most knowledgeable,F
thanku very much mam .. you are great ..love you ...my chapter is finished!!,F
,I
i'm in matric class and like this video very very very much,I
youtube chanal na name kia ha maam,D
great,F
hiii maam,I
thank you mam......,F
thanks mam,F
"nice video mam.... , very interesting and knowledgeable video...mam thanks for making it...",F
ma'am aap sirf zoology padati h?yaa botany bhi padhati h????,D
"thank you, mam",F
yo,I
hii madam ji kasa ho,I
mam class 11th chemistry,D
,I
byee,I
hey,I
hii,I
nice,F
hii,I
hai,I
hlo,I
,I
thank u for explaining,F
thank u mamyou r a amazing teacher,F
,I
656 muscles i think,D
mam what about 12 class zoology?? will you make video for us also??,D
overacting ki dukan hai ma'am. but achha padhati hai,F
fazool lecture,I
hello,I
mam internal me ribcage ka movement,D
teaching like parents,F
ma'amwhat is the difference between strain and sprain,D
how many muscles are in human body600639650which one is correct? plz answer!,D
,I
mam please explain muscles of leg and muscle of lower limb and upper limb please explain mam,D
so nice mam you are teaching,F
super class ma'am,F
ekdam sahi samaj aaya ma'am,F
thank you for making this video,F
tq mam,F
thank you mam,F
thank you so much ma'am,F
thank you mam,F
stunning lecture with amezing confidence,F
,I
thanx a lot mem,F
very nice video,F
thanks mam,F
very good explanation..mam,F
,I
,I
your confidence level is next level mam,F
ashish parasad sir ko lao....plz,I
nice way of teaching,F
this is very helpful introduction... amazing... lecture,F
bohot jada bolte ho,I
thanks mem,F
thanks mam,F
adarsh tiwari mam you do just great,F
this is really good introduction. thank you for making this video.,F
to review all formulas of 12 cbse then you have to join formula series sessions by anurag singh and subscribe the channel study with ak singh,I
well explained,F
good teacher,F
i am in class 5,I
awasom lecture thanks mam,F
"great explanation mam, you're such a best lecturer",F
? striation skeletal !?,D
nice explanation,F
a1 lecture tysm mam,F
my aim is to become a doctor,I
18:44,I
thankyou so much mam aap itni achhe trike se samjhate samjhate h i am your big fan mam,F
thank you,F
hii mam,I
hii,I
17:56,F
cardiac muscles are uninucleated muscles,D
14:25,I
19.20,I
"mam,wht is the reason behind skeletal muscles have striation",D
nice explanation mam,F
thank you so much mam.,F
your explanation was good ma'am thanks a lot ma'am,F
nice explanation thank you so much ma'am,F
she is so good,F
thankyou mam for video,F
thank you mamyour teaching is awesome it's very helpful for all of us,F
thankyou mam best teaching biology,F
nice explanation!btw i'm using this for my upsc zoology optional preparation,F
aap aisi teacher jo jinki class me hme nind ni aati thankyou so much mam,F
thank you so much main....vey helpfull video....,F
thank you so much ma'am,F
thank u so much ma'am,F
mam how it maintains our body posture,D
thank you mam,F
thanks mam,F
maam which muscles are not included in muscular system,D
mam i loved ur teaching style...actually i m a pcm student and studying bio for kvpy ....firstly when i was studying from book i was feeling bore...but after watching ur lecture i m enjoying this topic ....thanku so much mam for helping us...,F
india's top coaching,I
,I
,I
mam epimycelium and endomycelium and parimycelium kia hota haaa plz explan me _am from pakistan,D
.good ma'am,F
nice explanation with so much fun,F
actine binding site kha paya jata hy mem,D
easily understandable and nice explanation . i had doubts in this topic but after this video all doubts are clear,F
very good teacher,F
nice explanation.... mam ... very helpful....mam i have no words to praise u ... u are toooo hard working ... aap hmm logo ko har tareke se batate or samjate ho ....thanks mam for making this video...,F
booooooo,I
thank you mam,F
thank you mam,F
"hello everyone this is the nice good video by the ma'am pls like, share this video and pls subscribe my channel .",I
hi,I
dp dekh,I
hi,I
i have no word to thank u,F
very nice explanation,F
you don't no anything,I
great,F
great,F
you are best biology teacher in world,F
mame aap bahut acche teacher ho,F
abcd,I
"mam,i don't understand the attachment of bones with muscle",D
excellent mam...teaching method is very very good...,F
from pakistan,I
i have no words to thank you mam,F
maine like kiya you are best teachear,F
thankyou mam for this video,F
i have completed my graduation in zoology but never learned and understood like this . she is such a brilliant teacher,F
,I
excellent mam,F
lots of regards,F
thank you mam,F
shinra u r too good.superb explanation.u r genius.,F
,I
mam mera topic hai structure and action of muscles,D
best teacher ever!!,F
mam apki teaching ...way is superb ... .mtlb tareef ke liye words ni h ....har chiz ko ap itna easy bna deti h ..ki bs phuchiye mt....mai cochng leti hu ...but uske bd bi apki video dekhti .hu...in the end all i want to say ....you are brilliant mam..,F
"mam , your voice sometime like ""ishqbaaz "" actress - anita...",D
nice video mam...,F
mam can u teach secondary nurulation,D
great work,F
mam topic wise test kb se start krengi.,D
plz apna notes free kar do....ham online transaction use nhi karte.... nhi to 1 rupya dena koi badi baat nhi hai.....bas 1 rupye ke liye ham notes nhi le pate...isliye apne notes free kar do plz...,D
plz apna notes free kar do....ham online transaction use nhi karte.... nhi to 1 rupya dena koi badi baat nhi hai.....bas 1 rupye ke liye ham notes nhi le pate...isliye apne notes free kar do plz...,D
plz apna notes free kar do....ham online transaction use nhi karte.... nhi to 1 rupya dena koi badi baat nhi hai.....bas 1 rupye ke liye ham notes nhi le pate...isliye apne notes free kar do plz...,D
plz apna notes free kar do....ham online transaction use nhi karte.... nhi to 1 rupya dena koi badi baat nhi hai.....bas 1 rupye ke liye ham notes nhi le pate...isliye apne notes free kar do plz...,D
plz apna notes free kar do....ham online transaction use nhi karte.... nhi to 1 rupya dena koi badi baat nhi hai.....bas 1 rupye ke liye ham notes nhi le pate...isliye apne notes free kar do plz...,D
plz apna notes free kar do....ham online transaction use nhi karte.... nhi to 1 rupya dena koi badi baat nhi hai.....bas 1 rupye ke liye ham notes nhi le pate...isliye apne notes free kar do plz...,D
yes mam,F
ruhi kya tum meri gf bnogi,I
to review all formulas of 12 then you have to join formula series sessions and subscribe the channel study with ak singh,I
mam... in a myofibre there is myofibril . and myofibril or myofilament is same ??,D
"why r uh panting ma'am ..are u ok n,?..plz take care of yourself ma'am ...u r inspiration of ourself",F
please answer me prabhat bhaya,I
are you prabhat watching this lecture now,I
jai shree ram,I
mam you are best teaching,F
mam ko kese pata ki ham unki speed 2x karte he,D
thankyou mam,F
"mam, today was my test . and i got 11.5/13 marks . i improved a lot watching ur lectures . u r so nice explainer . thank u so much mam . before , i used to get 7/15 marks but now i'm really happy.",F
mast,I
thanks mam,F
hi,I
nice,F
ma'am ur method of lecture is ameezingfrom pakistan,F
mam apna no send kro plzzz,I
maim. online class. kab se. start. hoti hai. app. pe. please. tell me,D
". . msc , l .",I
really i like your teaching mam,F
thank you so much mam best explanation,F
thanks mam,F
amin allah,I
very nicee,F
thank you mam,F
mam plz clear the doubt......myofibre is structural unit of muscles and sarcomere are functional unit????,D
,I
best teacher ever!,F
nice explaination mam,F
excellent class mami learn many thingsthanq so much mam,F
thanku sister,F
nyc lecture,F
mam app gnm ka b padhate ho plz us ki lind provide kreya,D
mam thank u for revisions,F
aerobic and anerobic glycolyis pai video banaao madm ji . nice vid,F
really helpful and informative lecture mam.. and you teach in a very good manner mam ... you explain each and everything & starts with basic. you focus more on understanding rather than running. thanks always for providing such a quality education to us.,F
plj maam upload video on chemical control and coordination. i like your video's.,F
so it amezing,F
amazing session,F
hellomam my name is nain i am for pakistan,I
,I
thanks alotttttttitsss veryyyy goooooddd tooo learn,F
thank you thank you soo much ma'am you are amazing....it's crystals clear,F
14:07 pr mam kitni cute lag rahi thi,I
,I
"teacher actin, sacromers ki kitni length he",D
sasur ji aayege kya pdhne line was best,I
best teacher on youtube seriously,F
,I
thank you so much mam.,F
thankyou mam for this video,F
thank you ma'am,F
good morning mam..superb lecture mam,F
thank you mam,F
thnks mam....itni hlp milti hain apki vdos sain....,F
,I
maam u r amazing!!,F
mam ... you are angel for me.. u give a lot of knowledge... thank you sooo much mam.. nice explanation mam...superb,F
ma'am aap neural control and coordination kab start krengi,D
nice mam,F
subscribe me,I
hlw,I
nice video,F
abe saali,I
hi,I
maamm doubtt doubt doubt doubtt pleaasee maammmm pelase rpely agar maammmm acetylcholine relaxation mei tut jata h toh woh phir se judta ksie hhh au rphirse contraction kais ekregaaa ????? pleaseeeeeeeeeeee maammmmmmmmm replyyyyy pleasee mammm please maammm it is urgenttttt pleaaseee maaammmmmmmmm,D
alot of thanks mamei am fromereally amazing methed mame.i watched one lecture of youand i learned alot.....!!!,F
,I
such an excellent lecture i understand everything about this complex mechanism of muscle contraction,F
loved it awesome explanation maam,F
your teaching style wooooo,F
anyone neet aspirants,I
thank you so much ma'am....you explained the topic in a very clear and easy manner...thanks alot!!,F
thank you ma'am,F
great u are,F
v nice,F
amazing,F
great platform !!!!!,F
thanks mam you are best teacher of bio all over world thank you so much mamm,F
over acting ki dukan,I
"thank you madam,the video is very much helpful",F
,I
thank you so much mam..very useful for easy understanding,F
49.03,I
atp kya h,D
superb explain.,F
thankuh so much mem,F
mam u r the best biology teacher ever,F
trust me she is the best biology teacher and after watching her lecture 80 percent things are already learned. so its advice to all students don't follow any other teacher other than her,F
iss class mai dropper bhi hai par mam jyada overacting kar rahi hai,I
jyada overacting ho rahi hai,I
unna mattina mi sono alzatobella ciao bella ciao bella ciao ciao ciao,I
thank you so much ma'am for such a great effort i'm just enjoying this video,F
super explanation,F
thanks,F
thank you so much mam,F
thanku so much mam,F
thank you so much mam.,F
"ma, motor unit ncert mai hai kya",D
awesome explaination mam,F
thks mam very helpful,F
is gobar ko class me kon lekar aaya,I
overacting ki dukaan,I
best explanation,F
thank you so much ma'am,F
congrats to my dear magnet brains for 5.35 million subscribers may god bless you,I
thank you mam,F
thank you ma'am,F
congratulationsto my dear magnet brain.50.1 lakh subscribers,I
ma'am calcium troponin c se bind krte ar tropomyosin ko shift krte h,D
mam muscles cramps hota kasha h????,D
,I
your teaching is superb mam,F
you are the best ever found in the world amazing mam... thanku so much,F
lots of love from nepal,I
i am gym lover thanks for information about muscle,F
luv from mars,I
nice,F
overacting mat kijiye....distract ho jata hoon,I
"i love left handed person,apke explanation mst hai",I
very nice explanation,F
bhot mast tarike se samjhaya hai mam..thankyou,F
luv from kashmir,I
thank u sooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo much mam,F
your video is great.if you can visit my channel and comment on some video.thanks a lot,F
hy,I
faltu,I
,I
,I
hello,I
thank you so much mam.,F
thank you so much mam.,F
thank you mam,F
,I
thanku very much mam crystal clear explanation,F
super mam,F
nice video mam,F
drunk and study,I
hello,I
the thumbnail is is is....... so funny its like this woman has drunken a lot.,I
aaj ka test match kis kis me dekha?,I
just see the thumbnail of this video,I
pranam mam,I
abe kaun dek rha he ye,I
tq mam,F
thank you so much mam,F
mam chapter kee important question provide kra de gyea,D
mam you are great,F
mam plss 12ki bio bi aphi padhye,D
ma'am please makes the new video for class 12 biology or aap hi padhaiye please immense request,D
nice mam ..,F
nice mam aapne acha samjhate ho,F
hello mam can you please make video for class 12,D
thanku mam ape bahut accha padha ta hai,F
mam nervous system 2 types ke hote hain 1 somatic or cerebro spinal nervous system2 autonomic nervous system,D
mam how brain can act on the electrical impulses carried by sensory neurons,D
ma'am aap ka bohot acha samuj aata hai thanks ma'am ya amazing veido tha,F
tq,F
thankyou mam for the best lecture,F
do autonomous nervous system also have spinal and cranial nerves just like somatic nervous system?plz tell,D
what is difference between autonomic nervous system and visceral nervous system plz somebody tell?????,D
,I
great lecture ma'am.,F
salam mam i am from pakistanand mene ap ke bhot tariff suni this apni friends se lekin really ap bhot acha phartithanks alotjazakallah,F
amazing explanation ma'am your teaching is awesome ma'am,F
a little funny moments by you mam is awesome your teaching skill is great,F
mam brain parts pr ek alag vdo bnaiye,D
wow..... amazing lecture.. tnx mam,F
hlo ma'am,I
mami want free notes from your lecturecan you help me ?,D
mam ganglia mai dendrites hote hai?,D
nice lacture,F
"maidam ek aam aadmi nervous system ko youtube par seekhna chahe to kaha se shuru karein, a2z nervous system ko janna hai brain se le kar spinal cord aur pns in sabkr bare me detail se janna hai to kaha se shuru kare, uske liye ek teacher ki zarurat hoti hai, lekin mujhe akele seekhna hai, aap hi bataye main kaha se shuru karu, step by step bataye maidam",D
mam thanks for your graet effort.,F
6:18,I
mam aiims ki meaning sahi kijye,D
please make its playlist seperately,D
my favourite chapter,I
mam,I
lacture was amazing,F
good tutor. ever,F
i have completed 1k likes,I
maam explain the vertibera,D
very nice explanation,F
mam ap bhot bhot bhot acha padhte ho mam aap mare extra class la lijiya please,F
very nice explanation ma'am,F
mam explaination was super op,F
samajh mein aayi baat?,I
mind-blowing explanation....,F
mam 12th ka class kab se start hoga ?2023 ke liye?,D
mam bura mat manana appapp itna acha padhti homeko bio m best vdeo yahi lgta h me ache s smj pati huapko itna knowledge hai to kyq apneet exam dea ho kvi,D
',I
this lecture is very helpful for clear the super 100 exam,D
ma'am ne 1year me bhut change kiya y,I
mam apne neet clear kia h kya,D
very helpful video mam,F
ma'am i have a question that we feel nervous because of nervous system??,D
muzee tooo apkee lectures kii addiction hogaiii heee yaaar,I
thank you ma'am for this wonderful session.,F
lecture was as amazing as you are mam!!,F
mam plz available the privatized videos we are preparing for lecturer exams only this is done through your great support keeps put your part in our success lots of best wishes,D
good work mam you are best teacher ever i seen and i learn keep going lots of love and best wishes from pakistan,F
mam physics ki class dekhane h neet strem,D
mam aap baut acha pdhate ho,F
mam please make video on chapter -22 chemical coordination and integration,D
maim please start class 12th biology by only shipra maim,D
mam your teaching is so good... thanks for this video mam ...,F
mam please do the next part of these lesson we r waiting,D
class 12 v mam aap padhiye,D
hyy mam .. akshita here ...mam you are so sweetyou are the best teacher in this universe. really no one can replace you. may you live long. love you mam,F
and mam plese complte whole syllabus of class 11. and give one short videos and ncert buti too,D
plese upload all private videos again plese mam,D
u are so cute maam i can't explain your beauty and your way of teaching is fabulous,I
yes mam ap chasme aur acchi lagti ho aur teaching bhi,I
ma'am please makes the video for class 12 biology or aap hi padhaiyega please immense request and please reply me ma'am,D
thank u sooooo muchhhh magnet grain i am thankful to ur chanel,F
waoo ma'am chasma me aap jhakash lg rhi ho,I
magnet brains is great,I
thanks a lot ma'am,F
the session was really amazingmam please after completing syllabus start teaching live so that we can interact with you,D
mam please start 12 biology,D
best teacher ever,F
maam you are great,F
maam online kitna baja class start hoti ha 11th ki,D
10 class maths start karo na please,F
mam nephron video class 10 please ak bar,F
only...magnet brain,I
thnx mam,F
luvs magnet brain,I
waiting for this awesome session.....,I
thank you mam,F
,I
"no one likes u magnet brain just see the subscribers ,u have lots then see the likes even its a small topic but u will post a lengthy vdo of it shame on u just wasting ours time",F
thanku so much,F
nucleus ke bahar cytoplasm hote hain cell ke bahar bhi cytoplasm hote hain kya,D
"madam! i want to confirm , are neuron cells connected with each other or separate during transmit the signals.",D
nice,I
thank you so much mam,F
,I
,I
!!!,I
ma'am your lecture are very spotting,F
yes mam best mam,F
thanks mam you are so great,F
thanku ma'am for your presious time for me,F
i like ur teaching style . i like u . u are different types of teacher.,F
it is a really good place of learning,I
"mam,u r the lit...",I
excellent ma'am,F
great lacture of magnit brain,F
thank you so much ma'am,F
....,I
mam apki class me join hona chahta hoon.,F
what a channel. mind-blowing,I
thanks,F
wow,I
thankyou mam,F
thinks mim,I
mam mujhe chemistry class 11th ki organic chemistry chp samj me nehi a raha kiya karu mey,D
previous video kaha hai link pls,D
mam u are the best teacher u always helping me a lot thank you mam for the great teaching that u always do for us,F
thank you very much ma'am...u r such an excellent teacher!,F
mam please explain how i am get your mind,D
mam ur lecture are really very helpful....mam i want uh to complete our class 12 syllabus too cause uh are the only one who make me understand each nd every topic very easily....thnx alot for ur support,F
nice your teaching methods is also lovely,F
thanks you mam,F
mam mylein is wrong spelling it should be myelin,F
thank you,F
mam please class 12 ke lectures upload krdo..,F
thankyou so much ma'am for your support and this beautiful vedio,F
pin my comment :hello magnet brains you are great tutor thanks,I
"mam, you are a great teacher, there are no words to praise you.from pakistan",F
world best teacher,F
amazing yr,I
mam u r the best teacher of whole magnet brains ...really,F
supper.... in this chanal all teachers teaching technic is too advance..,F
thank u so much ma'am...,F
,I
my teacher is learning from mb n teaching us by taking screenshot.... but i knew she is taking notes of mb,I
instead of drawing come with diagrams and elaborate in that,F
,I
mam you're the best biology teacher ....i'm also shipra tripathi,F
mam aap bhot acha pdta ho,F
love from bihar,I
thanks a lot mam this video help me lot,F
madam really uhh give me the feelings of allen classroom,F
thanks u shipu mam,F
nice video mam... amazing video...,F
mam please also start the class 12 biology because your teaching is just mind-blowing . thank you mam,F
mam i'm your big fan....mam aap bahut accha padate ho... aapka padane ka way bahut accha hai...mam you are best teacher of biology....,F
mam plese kbhi dur mt jna aap bahut acha padhati ho,F
love from nikita,I
