comment,label
i'm watching one day before exam,F
thanku mam,F
tomorrow 11.00 am is my math paper and i am watching this now .moreover 3 chapters left,I
gud mrng mam....is there any short trick to find d ans.? bcoz we need short trick in compitition exam.,D
,I
still exit,I
it's my exam today and i am starting this chapter just when just 2 hours are left,I
pdf kaha milte hain?,D
last part is very useful thx,F
kon kon exam ke 1 month pehle padh rha hai one shot vidio . in 2023,I
mam circle ka question no 1 me (4-h) ^2+(1-2k) ^2=(6-h) ^2+(5-k) ^2 ka solution 4h+8k=44 tk hi aaya iske aage aapne kya kiya plz btao n mam,D
i m here baby,I
mam can you please make video on waves class 11 physics?,F
madam wo parabola ka aakhri eqn galat hua hai,D
mam ese bacho ki taraf paddhati hai ki lagta hai mai 4 class ka baccha hu,D
very nice explanation mam.,F
watching one day before final exam,F
make your pointer visible due to which we can't know where you trying to explain in board,F
2 hours before the boards,F
watching in my back exam,F
chapter explaination is very brief and not much explained and many topics are left,F
thanks you ma'am,I
thank you mam,I
i think you're big inspiration for meas no one can be such hardworking and sincere teacher like ueveryone especially every females have to take moral from u,I
10,I
legends are those seeing before the day of exam,I
"is there anyonelike me , who is watching it before 1 day of exam?",F
literally watching this 3 hours before my final exam,F
f*** boring teacher,I
nice explanation,I
bita. to 90 se jada hai,I
you think our all basics are clear but i think you forgot we belong to batch of lockdown (covid) so plz start from basics thankswritten by vimdhayak ji (domgeshpur),F
1:02:37fart,I
https://www.youtube.com/channel/uca2sxmhqg3c5wdtavivgvgq,I
worst don't do watch half topics missing,F
anybody here who's exm within hrs,F
i am watching this video 1 day before exam,F
she is one women army!!,I
faltu channel,I
kuch bhi nhi aata ise,I
kon kon ye notice kiya mam ne bola samajh aaya fir nhi samajh aaya,I
one hour left in my math exam,F
concept hua crystal clear,I
i will recommend strongly the video 0f school star e - learning for the revision of conic section instead of lernohub.,F
1:24:50,I
1;8:30,I
what is the value of a,D
waching 1day before exam,F
outstanding teaching ma'am,I
watching this video before exam day,F
self******continue from 52:30,I
it's the best class episode,I
best video for conicit was really helpfull,I
in 2000 i was inter,I
am i only one who is watching this video before 3 day of final??,F
56:14,I
,I
class 10 m 90+ th ab 11 me lgta h 50 % bhi ni bn payega,I
26:35,I
mera toh kll exam hh,F
who is wacthing one day before exam,F
,I
god gifted mam,I
"why anyone should watch 15-16 lectures , if he can study the same concept in 1-2hr",F
hpbi me p sabwf,I
the phone ring was phenomenal,I
hii,I
maam aap questions krate ho aachi baat hai but uski steps poori kraya karo aise toh smjh nhi aata kuch bhi shi se bss kha se kha questions jate h confusion hota h,F
21:43,I
who is like me who got exams today in 9 hours and you are seeing this video,F
one day before exam m,F
mam ne conic section ka example de ke liye bio ke practicals bola lekin hum ne to maths liya he na,F
i've become your big fan mam,I
"thank you so much dear mam love u , your videos are actually wonderful",I
nit shikav,I
watching video night before exam is a different type of stress and enjoyment,F
whoes vibing on ringtone,I
i am sooooo lucky i got a channel like this that covers everything in every subject lesgoooooooooo...thank u soo much. keep going,I
kal exam h aj video dekhne aye ho to attendance laga do,F
watching this 12 hr before final exam,F
final exam preparation wale like kro kyoki saal bhar to pdha nhi,I
,I
"any science student, who watch this video before one day of maths exam",F
y=a/b. x kaise hua?,D
thank u,I
at timestamp 1:18:03 there is an error c= root8 not root(56/5),F
legends are starting to study for final exam just a month beforeyou are blessing to us,I
you are the best ma'am,I
am i the only who finds the chapter interesting when i actually study it and wish i had just a few days more before exams to get better grades,F
at 1:23:45 you made a mistake at hyperbola section it is wrong make it correct,F
46:18,I
18:18,I
watching it in class 12 for the sake of definite integrals...,I
tomorrow is my exam,F
1:22:40,I
really great!!,I
"thank you so much mam,you made the chapter very easy for me",I
thanks,I
very good explanation,I
well played,I
ness study,I
jee aspirants be like - ye tu shuru hote hi khatam ho gya,I
mam you are not explain the question solution correctly,F
kaon kaon paper ke ek din pahele dekhne aya hai mera toh abhi 2 hour me hai,F
hyperbola ka 2nd eqn galat likha hai last page pe,F
how many of you haven't completed physics syllabus?,F
", , , !",I
thank you mam,I
ma'am u r amazing,I
i'm just watching before 1.5 hr,F
i see this video the day of my math exam,F
make video on mechanical properties of fluid too,F
"i am amazed that how a single person can able to teach maths , physics and chemistry in most easier way and a single videothnx mam for your dedication you give your a single video",I
26:35,I
aaj hi paper h,F
how many of them are studying this lecture just before your exams?,F
tom kesi am bachu ku padarae kebdi,F
studying before 2 hours of test .,D
is this sufficient for jee advanced,D
amazing teaching thank you,F
mast ...jhakaas ....bindaas,I
kal mera exam h,D
watching this before one day of exam and understand ellipse and hyperbola at first because already enrolled in fiitjee,D
i accidentally came to this channel once but now it's a blessing to me,I
best experience at learnohub please ma'am must complete syllabus for pcm 12th as some of the chapters were missing for 11 thplz for 12th make full syllabus playlistwould be really grateful to u for this ma'am again thank you for the best contents on youtube,F
amazing,I
who is watching this video in 2023,I
video one day before maths exam,D
mam napp ka definition kuchh aur batayi hai but kuchh teacher log kuchh aur btaye h which one is true?,D
equation of hyperbola is wrong at 1:22:40 where overall chapter review is given,F
mam your explanation is good jo bhi mam k explanation ko good bolta h like kre,F
thanks mam . very helpful class.,F
thank you for the amazing lecture,F
best teacher in maths,I
thanks mam,F
ma'am please also make a video on mechanical properties of fluids... your videos are just exactly for any student needs for final revision of concepts b4 exams !,F
ma'am parabola ke questions number 1 mai directrix mai y=3. equation mai nhi put krenge,F
thankyu for your video it help me so much,F
why teachers like you were not in the school?,I
very helpful mam,F
thanks mam,F
mam please check question 1 from circle topic addition of equation 3 and 4,F
legends are watching before one day of exam,I
who one is like me not studied whole year and complete everything in one night,I
30:36 is this line known as directrix?,D
mam 1:04:31 pe aap ne a+b ko a-b kiya par yaha negative sign kyo liya hai + sign aana chaiye na vaha,F
jee wale dekh skte h kya ??,D
i am watching 1 day before exam legends will understand it,I
watching this one hour before exam,D
"21:58 mam if we take one point on y axis as (0,a) and in x axis as (b,0).. if i do like tht the ans is x+y= bx+ay .. but the answer is x+y= ax+by..... please answer this mam",F
since my 11th standard this topic is quite difficult for me... but today as an aspirants i came up to clear my basics and it's just crystal clear.. thank you soo much mam,F
45:25,I
hyperbola,I
parabola,I
ellipse,I
1:23:44 mam here hyperbola 2nd equation is wrong here minus should come in front of x^2 b^2,F
tq,F
2022 attendance lagao mera 19th dec se periodic test suru ho rha hain,D
i watch this video in four parts,I
legend : after seeing paper con chana dal come in mind,I
nice mam,F
,I
i am here to learn it after graduation,I
mam please use more english words mam in upcoming videos,F
i usually not comment on any video i dint know u see my comment it's realy help full for revision,F
your mouse pointer is toooooooooooooo small its so irritating,F
tnks for the lesson ma'am,F
how many people came hear watching for area under curve class 12th application of intrigation ?????.......,D
will it help for isc students also for ml aggarwal book?,D
u are amazing,I
words size bada dikhayen,F
samajh nahi aa raha sahi se mam,F
kuch samachh mein nahi aata hain,F
please mam hindi mein panao,F
new subscriber. from kerala,I
i have downloaded all class 11 videos thanks so much mam,F
first year is the rest year so don't take it seriously,I
if the original equation says like as the directrix stands as x=a and the parabola is drawn in opposite axis then the equation will be -4ax but in your first problem it seemed different as a=3. why?,F
here in 12th for basics of aoi...,D
mam please b.a 1st ke calculas pe video bnaye,F
how she can excell in all the subjects?,I
wonderful personality and teaching method,I
"i gave my exams learning from one shot series and i was able to crack all the questions with ease. thank you, ma'am.",F
love u mam.....thanx a lot....1 ghante mei pura chapter ..or last mei jo apne chart diya...voh bohot useful tha ...bus screenshot ke liye aap thoda side mei ho jate tohh.. ... awesome video,F
fabulous explanation,I
https://youtu.be/zfyfcrf8ahu,I
thank you so much ma'am,F
vdo to lamba hai but maine mn lgake dekh hi liya aur finally sb kuchh samajh me bhi aa gya hai,F
tq,F
excellent work,I
ap kamal ho wasa,I
very nice explanation mam,F
not me really,I
i am watching after exam,I
maam letring aa rahikarke aata hoon thori si,F
"i love you madam, thank you",I
,I
,I
"in the last re-captulate section, is the second standard formulae of hyperbola where hyperbola is along y axis was right or printed wrong?",F
"thank you . this class was really helpful . you are the only one who don't ask for subscription . a lot of poor people can't afford byjus, unacadamy, you are saviour for all of us",F
i bet you can't find this quality video for free whereas we can see many paid videos in market.. hats off ma'amjai bhim,I
this one shot is enough for cbse exams,D
who comes from class 12th to clear their doubts for the chapter application of integral.,D
thanks mam,F
lalantop video forever,I
2:08,I
completely clearity of concept has been done all about the conic section.,F
watching this for basic jee mains bcoz i didnt do anything in 11th..,D
who is here who didn't studied for whole half year and watching videos in may,I
ok maddam,I
best,I
anyone !! who is reading this with me on 30th of april,I
teacher jii is there any way to translate your videos into malayalam,F
,I
you can't imagine how much your videos help us for exam,F
mam you are very best teacher .https://youtu.be/qk-hbb6mica,F
"mam ab shayd kbhi confuse nhi hongi ellipse, hyperbola & parabola ki eq m.. kyonki phle eq yad ki thii.. pr ab smjh aa gya h ki eq bni kese... thanks ma'amconcept huwa crystal clear",F
watching the vdeo before 1 hour from my exam,I
the teaching style of her teacher is good and easy for basics studentshe did not respond our comments,F
i'm in 10th now is this useful for neet,D
op,I
ultra legends watching this video in april for re-retest,I
thank you so much # concept hue crystal clear,F
"small mistake,in the summary at 1:23:03 the equation of hyperbola is wrong",F
"small mistake,in the summary at 1:23:03 the equation of hyperbola is wrong",F
ma'am hum commerce vaale hai hum bio ke words par itna dhyan nhi dete the par haan dekhne me bhot maja aata tha,I
thnx yaar,I
2x watching,I
who is like menot studing whole year and watching vdo for final exam before 19 days left,I
please also show calculation,F
i got 80 marks just seeing this video before one day of exam .,F
one of the most favourite channel of everyone.,I
are mam....u r best,I
smj nhi aiea,D
watching to crack the compartment,I
everything is fine but for a 11th grade student i think this shouldn't go so slow,F
mam you said when beta value is equal to alfa we get parabola...but beta os not equal to 90...,D
on the day of exam,I
awesome teaching ability mam,F
super duper ch,I
.,I
bookmark 52:36,I
mam aap to bhagwan ho,I
do u notice something 26:34,D
13:09,I
5:6,I
555,I
hii,I
mam you are op,I
watching one day before exams,I
bhut ghatiya hai,F
legends are those who are watching this video before one day of exam,I
mam u are great i understand all,F
kl exm haiii ma'am ji,I
1:00:00,I
1:00,I
kal maths ka exam aaj puri playlist dakh raha ha,I
i m watching one day before final exams!,I
tomorrow is my maths exam and i've to study 4 chapters,I
chlo kl exam h...aj padhna start krta hu..,I
watching a day before the exam,I
mam teach us in english,F
you are an angel madam!you have descended from the heavens to save us lazy but intelligent students!tqsmmm,F
pehli baar ye smjh aya mam thnk you soo muchh,F
i am watching before one day of final exam . any one else same like me ?,I
who is like me who is studying just 3 hours before the exam,I
https://youtu.be/wcmjz_pjhae,I
kon kon hai jo exam ke 1 day pehle ye vid dekh rha hai,I
thank you so much ma'am . your a beauty with brain - rare combination,F
thanku mam,F
who one is like me who didn't studied whole year and watching this video one day before the exam,I
thank you so much......really its wonderful,F
who is like didn't studied in the whole year and watching the video just before one day of final exam,I
my whole year went off by scrolling insta reel and now i am here 1 day before math exam..wish me best guys,I
thnku so mchhhh mam u r amazing,F
gone through full video maam..thanx alot maam i m a lover of mathematics but unfortunately not studied in intermediate...ur videos helps me alot in learning my favrt subject...stay blessed,F
i watching this one day before my exam..,I
tommorow is my maths exam,I
9:28 yaha pr beta dusri side hona chahiye??,D
iss pure vdo ka pdf milega kya ?,D
0:16,I
i am such a legend who is watching this video 1day before the annual exam..,I
,I
who are here in 2022 before final exams,I
i am in examhall after 4 hrs,I
for a second i felt roshni mam and neha agarwal mam looked the same,I
amazing explanation .your encouragement and appreciation from pakistan.,F
why they are not teaching in english,F
am watching it in march before 2 days of exam......!!!!!,I
after 3 hours i will be in exam hall,I
1:23:33ping 999+,I
she is simply best,F
thank you mam,F
tomorrow is my exam and i watch all my chapters one shot videos i cover all syllabus of whole year in just one day bcz i found this amazing channel thank you very much,F
"watch this last night before exam, and your marks will be crystal cleared!",F
love from bangladesh,I
1:09:00,I
thank you mam,F
tomarrow will my exam.,I
mera aaj test hai,I
kal paper h mera bc kuch nhi pda h ab ara hu yrr,I
2022 march attendance,I
i am watching a night before my exam!,I
who one is like me who didn't studied from whole years and watching this vedio after a day of exam in march.,I
tomorrow is my exam and this video is really helpful for me from my side a big thank to u mam,F
mam how u help the students for completing his /her syllabus is too helpful for us we are not able to thanku u properly thankyou mam so much,F
kal paper h pass kara do maam,I
legend watch at 1.5x speed before exams,I
all be best for the exams.,I
didn't studied whole yr and now i'm here one day before exam..,I
thank you teacher,F
amazin,I
i just love watching ur lecturesur student since class 7,F
i'm watching this video 1day before the final exam..... ram baad......for me... literally...,I
tumhara bhi kal exam h na vmro,I
who is the one watching this video before one day of exam?,I
sorry ma'am!01:24:01 abhi time nhi hai kal exam hai aur abhi 4 chapters baki hi hain ab aapki 3d geometry ki video dekhne ja rhe hain. exam ke baad pakka kar lenge,F
anyone in march,I
mam 41:51...a=3...why not a=-3,D
39:26,I
*mera kal 10 baje subah exam hai mai raat ko 2 baje ye video dekh kar padh raha hoon*,F
exams are coming so here i am ;),F
"thanks, mam for the one-shot revision it's very helpful for exam days... you completed all the topics in one video of 80 mins along with examples... your way of teaching explains that you are very much interested in helping students... one of the best part is there is no interpreting ad in between i love you so much..... + you are not in a hurry whether the child is understanding or not this matters to you...",F
best part is the recap as i am getting confused in formulas. salute to your teaching.,F
mam actually this video is not 80min long it is only 40min long cause we students watch it on 2x,I
57:34 the eclipse is placed unsymmetrically. ver bad. but video nice.,F
after that i am fully confident about my tomorrow exam in conic section you are superb maam,F
0:00 intro1:00 double napped right circular cone12:25 short recap12:38 circle28:15 parabola45:27 ellispse1:07:45 hyperbola,I
1:22:45 some last seconds revision...thankyou sooooooo much mam,F
kal paper hai to ana pada hai bhaisahab,F
thank you so much ma'am,F
watching for tomorrow's exam,F
legends are watching this video one day before final exam,F
didi apne hyperbola dhikhado,D
i support,I
who is one like me who didn't studied whole year and watching this video because your first exam is maths,F
you are a blessing ma'am for all the students who want a quick review of the chapter thank you so much !!,F
after 2 day there is my exam and i am completing my whole maths syllabus in 2 days .......legend never die ....,F
"just studied before exam, now i am feeling confident about conic section.",F
i am watching in march,I
at 20:07 min maam had written wrong there should not be 28 because 16 is positive not negative...... totally confused.......,D
today is my exam on 10.30 and i m studing in 9.30,F
2x speed group attendence here,I
didn't studied for whole year n tomorrow is exam watching it on 2x speed,F
kis kis ne exam ka date dekh kar padhna start kiya hai,F
legend are watching in march,I
disection*,I
watching a day before exam.,F
tomorrow is my maths exam 4 march 2022 and today 3 march 2022 i am watching this video,F
not a good video plzz improve your basic first,F
attendance of ultra pro max watching video a night before exam,F
"thanks you ma'am, from the bottom of our hearts.",F
legends are watching one day before exams,F
! 59:00,I
kal exam hai 7 ch karne hai abi tk start nhi kia kya hoga pta nhi,F
this made me so clear!,F
mam you didn't tell us the formula of distance between the directrices in ellipse?,D
jin ke pass physics hi nahi hai,I
legends are watching one day before final exam .hit the like if you agree,F
mam agar apn k(4) ki value. 3 rd eq. m dal rahe h to value kuch aur aa raha hai aur 4 th m dal rahe h to aur kuch kya sahi h koi baatao please,D
op,I
exam is tomorrow watching this now,F
best video on youtube,F
congratulations for 2 million subs.,I
so nervous for my upcoming exam,F
koi btaa do isc walo ke liye ye enough hai,D
really maam great appreciations for u.i have been always fearful of this chapter whenever i studied it at my own or in tution but here you gave me the clear image of the concept. you teach like there is nothing in the concept which leads us to be fearless and encourages us to score more.really big hands for you,F
kya school kai leya itna enough hoga?,D
thanks mam all concept are crystal clear,F
thank you ma'am,F
final exams ke liya sirf iss sa padhuga to chalega kya.....pls reply my question,D
11:00,I
best ever explanation of all topics in one video,F
watching on exam morning,F
0:48,I
lcm wrong 56/5,D
thanks for the video,F
https://youtu.be/pbeysyqwqe4,I
1.99m subscribers op,I
nice conic section class,F
i am studying because tomorrow is my exam,F
13:13,I
sab kuch samjh aaya parabola chhor k,F
mam op video best for every student,F
legends are watching this in their tempu just before exam,F
"thank you mam, i was looking for short video & you damn explained everything clearly in short time with no left topicslots of love to you",F
"hey guys, actually i want to know can we get another chance of giving exam after the if we fail . actually i am in 11 and my final exam are ending tomorrow and i am failing in accountancy, economics and maths but passing in rest of the exams . so will they promote me? or will they give me another chance of giving those exams in which i didn't manage to get pass",D
thanks mam,F
mam this lecture is very useful to us,F
my time spams:30:15,I
very helpful,F
ma'am.....side wala picture humlog to dekh sakte h but....aap nhi. i mean ....jab aap padha rhe hote h.,D
kal exam h,F
yun video dekh kar sabh samaj aa gaya,F
how is it possible i am able to solve each and every question of ncert by just viewing this 1 shot video,F
har nhi mano bs chalte rho mam ke sath kabhi n kabhi manzil mil hi jaygi,F
thank u mam.....helping me.....,F
mam ispr coptright aaya hay na,I
"did someone notice here 26:34 that maam says "" oo shit "" when phone notifications rings",I
ma'am why are you not showing the calculations . you are just continuing saying that just do the calculations. it gives me so many doubts. please show the calculations.,D
students who watch it in 2022 feb,I
studying for term two,F
studying for term two,F
tomorrow is my exam... and i am watching this now,F
6 day's before exam.,F
mam sab thik hai appka but app app jo white board pa lekh rahe hai wo samjhana ma problem ho raha hai soo appna hardwriting sudhar legeya,F
thank you maam for the wonderful session..,F
in last chart 1:23:45 the equation of parabola last one will be x=-4ay there's x that's mistake,D
11:33,I
"mam , thank you so much !!! you are amazing .",F
49:00,I
maam can you please make videos of each chapter for solving the ncert exercises like u made in the chapters of inequalities and permutation combination. it will be really helpful maam,D
thumbnail mye likha tha 80 min video,D
mam your lecture is best for revision.,F
how to solve56/5/65pls some one reply,D
anyone who is studying one day before final (feb) exams in 2x speed,F
42:11,F
thank you mam i have understood complete chapter,F
thankyou,F
28:01,I
"no 2nd revision needed when you teach, mam you are great",F
she should be in our school,I
"1:00 double napped right circular cone ;12:25 short recap---------------------------------------------------------------------------------------------12:38 [ circle ] :-equation :- (x-h)^2 + (y-k)^2 = r^2(where h,k are coordinates of centre and x,y are of point)14:40 questions on circle----------------------------------------------------------------------------------------------28:15 [ parabola ] :-35:25 equation :- y^2= (+/-) 4axdirectrix = (-/+) a(if parabola faces towards positive axis then + otherwise -)37:33 latus rectum :-(i) passes through focus [(a,0) or (0,a)],(ii) perpendicular to axis of parabola,(iii) end points lie on parabolalength of latus rectum :- 4a----------------------------------------------------------------------------------------------45:27 [ ellipse ] :-a) length of major axis = 2alength of minor axis = 2bdistance b/w focii = 2ca^2 = b^2 + c^2b) 52:32 eccentricity of ellipse = c/ac) 53:53 standard equation of ellipse :-x^2 y^2------ + ------ = 1a^2 b^2(x is the axis on which center lies i.e., major axis)d) 1:00:40 latus rectum of ellipse :- 2(b^2) / ae) 1:01:31 questions----------------------------------------------------------------------------------------------1:07:45 [ hyperbola ] :-a) length of transverse axis (axis containing vertices) = 2alength of conjugate axis = 2bdist. b/w 2 focii = 2ca^2 + b^2 = c^2b) 1:11:55 eccentricity of hyperbola => e=c/a ==>e>1 always for hyperbolac) 1:12:36 standard equation of hyperbola :-x^2 y^2------ - ------ = 1a^2 b^2kuchh logo ko hate krne ke bs bahane chahiye all i wanna say is itni dikkat haito mt pdho na aage scroll krlo ........(blank khud fill krlo)",I
"tomorrow is my exam, thankyou for this video it's very useful to me",F
thank you so much... such a great teacher!,F
11 walo aagye finals!!!,I
good,F
thanq so much maam...,F
thank you,F
maam i am verry gratiful for u make this videos. plase make inglish vedeo as wall for inglish midium studants likee mah. thanx for the vedeo againregargs bigpp,F
studying in feb,I
legends are watching a night before the exam ;),I
kiska kiska kal exam hai aur aaj video ko dekh ke padh raha mere tarah,I
6:11 maths mai bio lab,I
anyone from 2022 batch watching in february,I
watching a week before xams,I
1:08:39,I
"1:00:11, adhik",I
thank you so much ... when i listen in clg every lecture in air not in my brain its really easy now it become my fav chp in maths thank you so much,F
who's watching in feb 2022coz the exams are going to be offline,I
tq mam,F
superb,F
mam teaches best but this chapter is very very uselessssssssssssss.,F
one of the best videos to understand the concepts in such a less time! thank you ma'am,F
legends are those who did not attend their online classes and search same topic on youtube....,I
miscellaneous ke questions paper me jyada aate h,D
mam aap micellaneous wale questions and concepts bhi btaya karo,D
aaaj muje ist time smj me aaya conicsection thanks alot mam,F
any telugu students??,I
best you tube channel to revise any topic thank you so much for your efforts love you always,F
mam you're really great i started at 12.00 and now its 1.25 am midnight...the way your explaining is awesome.....tqq so much mam,F
this mam is really awesome... tq u so much for this wonderful explanation in a single video ....you are not only my maths guru science teacher too...,F
thank you so much miss....,F
"for people like me who after not performing well in previous tests wants to do well for the next, roshni ma'am's videos are the best because several other online teachers will just mention the old topic that applies in the new chapter as well but roshni ma'am explains the old concept also completely and it's very helpful when you get demotivated for not studying the previous chapters.",F
hello mam your lecture are so silmple for learning,F
mam ap online live classes lete h maths 11 ka?? please mam mujhe bhoot need h reply please mam,D
best,F
52:37,I
49:51,I
she is weak in maths...,I
mam aapke chalte main apna syllabus jaldi jaldi complete kar paa raha hu,F
mam apne jo circle ka 1st question karaya hai oski equation h+8k=11 banegi,D
that phone call at 26:35btw love your teaching style ma'am,F
mam mai apse hi padhta ho.. par is bar ki apki explanation samaj nahi aayi,D
"i don't know why the pupil are appreciating you, you teachs only very basic concept ,one after watching your videos can't even solve ncert exampler questions your video is just a waste of time even for those also who just want to score good in their school test",D
exams in next 2 week,I
"when mam say ""what is pichhe ?""",D
who else is seeing this in feb 2022 for term 2,I
respect and love for you ma'am,F
thank you so much ma'am,F
tomorrow is exam i have cleared all my sylabus in one day by watching only 1 shot videos from this chanel. really nice explained videos. thanks roshni mam.,F
mam question no 1 mha k=-4 and h=-3,D
antyone dont watch this vedio its not correct everything is incompleted dont get caught in this trap as mei watched this vedio for first time and notations were so differebnt that ui was so confused tilll date i am not able to get this chapter this is worstworst,D
great help to student by ur videos,F
i'm a gamer. not because i don't have a life. but because i choose to have many.,I
thanks a lot mamhumare school nhi khul rahe aur syllabus bhi bhut bacha hai sab khud karna pad raha hai aur mam aise me aapki videos bhut help karti hain.thank you mam very much,F
thank you so much mam you are a life saver and a legend,F
who are there laying on bed and watching this vdo now..,I
very helpful mam,F
you are life saver,F
is circle chapter important before when we start conic,D
mam app to concepts ko bahat achhe se clear karte hai thanks for your support mam,F
helpful video thanku,F
kal mera paper hae aur aaj ye video kam aa gayi,F
"mam bsc ki mathematics kara do pls,",D
thanks a lot for pictures and animation,F
crystal clear,F
helo,I
one of my favourite teacher,F
ma'am i want an english explanation of this chapter,D
notes,I
watching it 1 day before exam,I
i am studying this chapter in 12th for nda,I
54:00,I
thanks for good explanation. be motivated,F
18:56 h+8k=11 hoga,D
stop staring the comment section focus on the video and ur maths problem ...all the best for your exams,I
timestamps..,I
20:02 maam -16-11 is -27 right?,D
this is 2022,I
2 milion family soon,I
pog class,I
mam could pls do this english,D
9:50 - ma'am here angle beta is greater than 90 degree,D
best teacher for legends,F
mam this chapter is more hard than any other chapters,D
legend s are here,I
happy new year mam .....aap bahut mast padhati hoo,F
41:00,I
bakwad,I
1:07:47,I
3:50 pyaari samaj gyi,F
mam circle ka question one jo aapne karaya hai wo ncert ke ans. se match nahi kr raha haipls correct it,D
28:17,I
thanks mam,F
legends are watching this last night of exam,I
tomorrow is my unit test and i am watching it at night,F
let's get started,I
tomorrow is my paper and i watching all the syllabus at 1.5x speed,F
,I
thank you so much ma'am,F
watching at 1.5x feels like normal you speaking!!!,I
legend are studing for tomorrow exam,I
mam aap best smjhata ho,F
"nice video, i liked it",F
most helpful in last night revisionthank you mam,F
after watching this video my doubts has been cleared ..man your teaching way is better than best,F
thank you mam for this video,F
true legends r those who study one day before exams nd score good marks,I
ma'am very precise and crystal clear that i could learn everything in this chapter within 3-4 hours before the day of exam....,F
mam please provide caption in video,F
thank u mam.. i had many doubts in this topic but after watching this video i can say that all my doubts are clear now..thanks for making this vedio..,F
"mam please correct the mistakes like formula in last table of hyperbola, it creates alot of confusions",D
mam rd sharma ke parabola wale question nhi ho rahe hai,D
bot madam,I
thank you ma'am.,F
tysm ma'am you are the best teacher ever,F
thankyou so much mam,F
thank you very much mam,F
additional maths vale like here,I
thank you so much mam,F
aaj se pahle kiyun koi itni interesting way mein nhi padhaya koi .. (i learn the topic and simultaneously the teaching attitude .),F
mam please tell me note book prepare kese kare koi app hai,D
madam hindi me padhaya karo,D
nice explanation,F
where is exercise 11.1,D
spelling of equation in parabola,D
topper are watching this vedio 1 day before exam,I
the cursor is way too small to follow plz change it into a bigger one,D
a 1hrs before exam,F
best for quick revisionthanks ma'am,F
thanku mam for make this chapter easy,F
nice explanation,F
"doing this one day before exam because i was busy studying for december sat as well, so this was as lot of help. thankyou!!",F
mam ur at your bestest level may god always with u to achieve your goal so u famous universally....,F
21:13,I
"this is actually very good from a cbse pov, she covered everything. epic for last min prep for... students like us lmfao",F
well done bete,I
2022 2nd term preparation,I
"best teacher in the world #roshni ma""am.........",I
or kya ye,I
socho kha,I
kya apne liya hae,I
mam kya apki saddi ho gayi hae,I
not all concepts covered,D
thank u so much,F
exam tomorrow.... doing this for first time,F
ma'am thoda last me screen se side ho jana chahiye tha screen shot lene ke liye kyuki pura aa nahi raha hai,D
no words for your teaching.,F
ultra legends are watching this video in 12th,I
"ma'am in q1 related to parabola, the value of 'a' will be +3 or -3....???",D
yesterday i got my term 1 exam and i got 71/80. i just watched mam videos the day before exam. i didn't studied before that. thank you so much mam.,F
https://youtu.be/yyd4mbpt9i4,I
mam apne hindi class ke liye mention nhi kiya please hindi me class bi start kar dijiye,D
thanku so much mam keep growing!!,F
it's good,F
it would have been better if u had explained more sums. doesn't matter how long the vdo is we are ready to see it,D
mam why are u looking like a zombie?,I
20:00 teacher bina dheke karege to ache se smj bhi aae ga or hm log ki calculation bhi sai hoge,D
thanks mam,F
best lecture evereverything just in one shotgreat job ma'am!!,F
supriya,I
thanks,F
"thank you mam,and sorry mam but in lecture at recap time some formulas are incorrect.",D
"ma'am what about if the vertix of parabola is not 0,0 ?",D
mam u have done a mistake in question no.1...in solving eq 3 and 4,D
who study conic section in class.12 th for integrals,I
very nice ma'am.,F
"it's just amazing, you have covered the whole topic in just 80 minutes, that's awesome.thanks a lot mam.",F
only animations teaching skills are null,D
bekar,I
last time when i saw her videos was a day before maths exam but now i'm starting early,F
she completed the chapter but not explain the thing in detail.,D
